Timestamp,Log Level,Log Source,Log Type,Log Severity,Log Message,Source IP,Destination IP,User,Error Code,Session ID,Label,Log Source Type,Log Action,Log Component,User Role,Log Duration,Log Process,Log Event,Error Type,Session Duration,User Activity
2024-10-21 11:33:15,DEBUG,Server-6,Access,High,User login Connection failed,210.106.119.160,216.223.5.99,user-16,ERR-D0N,SESSION-410,,Firewall,Access,Packet Filter Connection,Admin,0:00:07,Login,,IP Spoofing,0:00:54,Login
2024-04-11 05:58:41,WARNING,Server-9,Access,Low,Blocked IP User login,102.149.113.98,18.234.189.16,user-84,ERR-J1X,SESSION-620,,Firewall,Error,Authentication Packet Filter,User,0:00:01,Connection Establishment,,Database Error,0:04:52,Blocking Suspicious Traffic
2024-02-14 15:03:08,DEBUG,Server-3,Error,High,User login Connection failed,97.208.22.145,81.42.57.75,user-97,ERR-ODP,SESSION-343,,Server,Block,Packet Filter Authentication,User,0:00:02,Connection Establishment,,Database Error,0:02:26,Login
2024-05-11 04:14:02,DEBUG,Server-1,Access,Low,Blocked IP User login,19.140.161.254,188.211.109.190,user-56,ERR-47U,SESSION-274,,Firewall,Error,Connection Authentication,Admin,0:00:07,Connection Establishment,,Connection Timeout,0:03:18,Blocking Suspicious Traffic
2024-11-30 13:49:49,INFO,Server-6,Access,High,User login Blocked IP,109.226.165.214,16.94.223.255,user-94,ERR-OIW,SESSION-435,,Server,Error,Authentication Authentication,User,0:00:01,Connection Establishment,,IP Spoofing,0:04:37,Login
2024-01-21 00:47:57,DEBUG,Server-1,Error,Low,Connection failed User login,228.165.150.131,98.39.244.58,user-61,ERR-AR8,SESSION-718,,Firewall,Error,Packet Filter Connection,User,0:00:04,Filtering,,Database Error,0:03:14,Database Connection Establishment
2024-07-02 06:13:33,WARNING,Server-8,Security,Medium,Blocked IP Connection failed,55.85.201.116,161.28.154.131,user-63,ERR-TG3,SESSION-472,,Database,Block,Connection Packet Filter,Admin,0:00:10,Connection Establishment,,Connection Timeout,0:01:07,Database Connection Establishment
2024-05-13 14:47:41,INFO,Server-4,Error,Medium,Blocked IP Blocked IP,125.173.90.96,27.234.41.134,user-63,ERR-43F,SESSION-027,,Database,Access,Packet Filter Connection,User,0:00:08,Connection Establishment,,Database Error,0:03:45,Login
2024-05-15 20:04:32,INFO,Server-5,Access,Medium,Connection failed Connection failed,87.230.28.166,245.127.158.125,user-74,ERR-PBR,SESSION-541,,Firewall,Error,Authentication Connection,Admin,0:00:09,Login,,Connection Timeout,0:01:43,Login
2024-03-28 19:57:54,WARNING,Server-4,Access,Low,Connection failed Connection failed,79.5.88.70,175.197.209.66,user-25,ERR-52H,SESSION-071,,Firewall,Error,Authentication Packet Filter,Admin,0:00:06,Filtering,,Connection Timeout,0:04:04,Login
2024-01-23 19:25:26,INFO,Server-9,Security,High,User login User login,17.9.149.190,201.175.155.85,user-86,ERR-8TU,SESSION-582,,Firewall,Block,Authentication Packet Filter,User,0:00:09,Login,,Database Error,0:01:56,Blocking Suspicious Traffic
2024-12-21 16:16:29,DEBUG,Server-9,Error,High,User login User login,88.137.226.185,200.92.186.51,user-30,ERR-097,SESSION-972,,Server,Access,Connection Authentication,Admin,0:00:10,Connection Establishment,,Connection Timeout,0:03:11,Database Connection Establishment
2024-07-19 05:50:25,ERROR,Server-7,Access,High,User login User login,101.197.120.117,160.236.70.182,user-3,ERR-NVQ,SESSION-943,,Firewall,Block,Packet Filter Packet Filter,User,0:00:06,Login,,Database Error,0:04:48,Database Connection Establishment
2024-08-28 17:47:34,WARNING,Server-6,Security,Medium,Connection failed Connection failed,174.214.192.87,95.165.33.204,user-94,ERR-CFR,SESSION-394,,Firewall,Block,Packet Filter Packet Filter,Admin,0:00:06,Login,,Connection Timeout,0:04:09,Login
2024-09-11 16:52:29,WARNING,Server-10,Security,Medium,Blocked IP Blocked IP,150.27.113.83,4.213.118.43,user-13,ERR-NF5,SESSION-421,,Server,Access,Connection Authentication,Admin,0:00:06,Filtering,,IP Spoofing,0:03:15,Blocking Suspicious Traffic
2024-03-26 08:06:04,ERROR,Server-9,Security,Medium,User login User login,19.133.126.89,100.138.164.87,user-36,ERR-F6F,SESSION-552,,Firewall,Access,Authentication Authentication,User,0:00:08,Connection Establishment,,Database Error,0:04:30,Blocking Suspicious Traffic
2024-11-16 23:11:36,ERROR,Server-9,Security,Medium,Connection failed User login,218.44.211.87,56.42.241.0,user-100,ERR-D4I,SESSION-408,,Server,Access,Connection Connection,User,0:00:04,Connection Establishment,,Connection Timeout,0:03:57,Blocking Suspicious Traffic
2024-11-20 05:21:08,ERROR,Server-8,Security,Medium,Connection failed User login,179.159.8.42,229.64.241.13,user-12,ERR-XF2,SESSION-789,,Firewall,Block,Packet Filter Connection,Admin,0:00:07,Login,,Database Error,0:01:48,Login
2024-01-15 02:14:05,INFO,Server-5,Security,Low,User login User login,57.156.228.98,94.47.23.253,user-73,ERR-DJT,SESSION-256,,Server,Block,Packet Filter Connection,Admin,0:00:08,Login,,Database Error,0:01:40,Database Connection Establishment
2024-12-24 02:51:16,DEBUG,Server-3,Error,Medium,Connection failed Connection failed,209.109.102.245,101.174.170.147,user-76,ERR-WMN,SESSION-394,,Server,Access,Authentication Connection,User,0:00:05,Filtering,,IP Spoofing,0:01:52,Blocking Suspicious Traffic
2024-11-27 00:57:03,DEBUG,Server-9,Error,Low,User login Blocked IP,57.53.93.174,238.91.212.233,user-60,ERR-5XN,SESSION-875,,Database,Error,Connection Packet Filter,Admin,0:00:04,Connection Establishment,,Connection Timeout,0:02:07,Blocking Suspicious Traffic
2024-08-29 17:21:13,INFO,Server-2,Access,Low,User login Connection failed,117.236.111.61,11.75.31.24,user-42,ERR-MDS,SESSION-470,,Database,Access,Connection Connection,Admin,0:00:04,Filtering,,Database Error,0:04:53,Login
2024-09-21 17:21:09,WARNING,Server-4,Access,Medium,Blocked IP Connection failed,127.16.213.231,43.138.163.55,user-55,ERR-MLT,SESSION-714,,Server,Error,Packet Filter Connection,Admin,0:00:09,Connection Establishment,,IP Spoofing,0:03:22,Blocking Suspicious Traffic
2024-12-26 11:51:57,ERROR,Server-2,Error,Medium,Connection failed Connection failed,216.83.86.114,181.203.5.157,user-18,ERR-TSQ,SESSION-941,,Database,Access,Authentication Connection,User,0:00:09,Connection Establishment,,Database Error,0:04:38,Blocking Suspicious Traffic
2024-12-25 07:24:38,INFO,Server-9,Access,Low,Blocked IP Blocked IP,222.190.38.114,198.80.227.53,user-30,ERR-4LM,SESSION-422,,Firewall,Error,Connection Packet Filter,Admin,0:00:04,Login,,Database Error,0:04:06,Database Connection Establishment
2024-07-27 13:44:13,DEBUG,Server-2,Error,Low,User login Connection failed,170.254.128.22,250.138.144.131,user-84,ERR-BN1,SESSION-463,,Firewall,Access,Connection Packet Filter,User,0:00:04,Connection Establishment,,Database Error,0:00:45,Login
2024-09-24 15:24:58,WARNING,Server-7,Error,Medium,Blocked IP Blocked IP,251.227.134.35,59.149.99.90,user-32,ERR-CQ6,SESSION-494,,Server,Access,Packet Filter Connection,Admin,0:00:06,Connection Establishment,,Database Error,0:02:04,Login
2024-02-08 01:23:47,WARNING,Server-1,Access,High,Blocked IP Blocked IP,110.66.198.53,229.216.202.148,user-15,ERR-PDF,SESSION-808,,Server,Block,Connection Packet Filter,User,0:00:05,Connection Establishment,,IP Spoofing,0:00:23,Login
2024-10-14 00:32:07,DEBUG,Server-5,Error,Low,User login Blocked IP,68.116.108.41,108.89.173.210,user-16,ERR-WM7,SESSION-724,,Server,Error,Authentication Packet Filter,Admin,0:00:07,Connection Establishment,,IP Spoofing,0:04:43,Blocking Suspicious Traffic
2024-06-20 04:37:38,ERROR,Server-4,Security,Low,User login User login,123.84.58.89,193.180.224.1,user-59,ERR-8K4,SESSION-730,,Firewall,Error,Authentication Connection,User,0:00:04,Connection Establishment,,Connection Timeout,0:02:02,Database Connection Establishment
2024-07-28 05:58:56,INFO,Server-7,Error,Medium,Blocked IP Connection failed,106.0.36.208,121.132.19.159,user-73,ERR-SCY,SESSION-434,,Database,Access,Authentication Authentication,Admin,0:00:05,Filtering,,IP Spoofing,0:04:24,Login
2024-09-16 10:41:11,INFO,Server-8,Error,High,Connection failed User login,134.232.12.120,202.16.41.123,user-75,ERR-NS6,SESSION-122,,Firewall,Access,Authentication Packet Filter,User,0:00:05,Filtering,,Connection Timeout,0:03:08,Database Connection Establishment
2024-12-28 08:40:05,WARNING,Server-10,Security,Low,Connection failed Connection failed,212.61.188.235,195.204.181.194,user-18,ERR-98A,SESSION-176,,Server,Block,Connection Authentication,Admin,0:00:04,Filtering,,Database Error,0:01:25,Blocking Suspicious Traffic
2024-10-24 11:52:21,INFO,Server-10,Access,High,User login Blocked IP,45.71.23.215,18.133.85.207,user-48,ERR-RVK,SESSION-316,,Database,Access,Packet Filter Packet Filter,User,0:00:01,Connection Establishment,,IP Spoofing,0:01:31,Database Connection Establishment
2024-09-11 04:58:20,ERROR,Server-7,Security,Medium,Connection failed User login,28.199.48.7,71.93.166.58,user-97,ERR-IGP,SESSION-685,,Database,Access,Connection Authentication,User,0:00:02,Login,,Connection Timeout,0:01:10,Login
2024-07-19 21:42:12,WARNING,Server-5,Error,Medium,Connection failed Blocked IP,174.75.164.71,79.61.243.224,user-5,ERR-P7Z,SESSION-385,,Server,Access,Connection Packet Filter,Admin,0:00:04,Filtering,,Database Error,0:02:35,Blocking Suspicious Traffic
2024-11-26 21:53:04,WARNING,Server-9,Access,Low,User login Connection failed,85.65.40.135,20.231.100.114,user-68,ERR-SHL,SESSION-841,,Database,Access,Connection Connection,User,0:00:06,Filtering,,IP Spoofing,0:01:27,Database Connection Establishment
2024-05-14 00:56:05,DEBUG,Server-5,Security,High,Connection failed User login,233.87.58.12,68.3.228.23,user-98,ERR-ZLW,SESSION-475,,Server,Block,Packet Filter Connection,User,0:00:09,Filtering,,Database Error,0:04:31,Blocking Suspicious Traffic
2024-12-16 15:08:56,ERROR,Server-9,Error,Low,User login Blocked IP,137.168.59.171,45.44.94.248,user-11,ERR-PJ5,SESSION-964,,Database,Access,Connection Authentication,User,0:00:06,Login,,Connection Timeout,0:03:15,Login
2024-01-22 00:05:59,WARNING,Server-1,Error,Low,Connection failed Blocked IP,124.139.1.255,40.69.124.37,user-75,ERR-KZ4,SESSION-440,,Server,Access,Authentication Packet Filter,Admin,0:00:06,Connection Establishment,,Database Error,0:04:45,Blocking Suspicious Traffic
2024-09-04 22:25:57,WARNING,Server-7,Access,Medium,Blocked IP User login,177.247.104.131,22.65.152.63,user-63,ERR-21B,SESSION-734,,Firewall,Access,Connection Connection,User,0:00:07,Connection Establishment,,Connection Timeout,0:04:20,Blocking Suspicious Traffic
2024-05-22 10:01:56,INFO,Server-9,Error,Medium,Blocked IP User login,232.150.117.16,47.27.5.179,user-81,ERR-WXH,SESSION-718,,Firewall,Error,Authentication Packet Filter,User,0:00:10,Login,,IP Spoofing,0:01:01,Blocking Suspicious Traffic
2024-12-09 10:45:33,INFO,Server-4,Security,Medium,User login Blocked IP,165.47.124.86,88.167.131.28,user-88,ERR-BOO,SESSION-758,,Server,Error,Authentication Packet Filter,Admin,0:00:10,Filtering,,Connection Timeout,0:03:38,Database Connection Establishment
2024-09-11 16:09:51,ERROR,Server-9,Error,High,Blocked IP User login,186.216.251.104,191.162.76.62,user-79,ERR-S7O,SESSION-388,,Firewall,Access,Packet Filter Connection,User,0:00:08,Login,,Database Error,0:03:18,Blocking Suspicious Traffic
2024-09-23 21:41:44,DEBUG,Server-2,Error,Medium,User login User login,173.180.182.37,217.168.200.199,user-46,ERR-WYZ,SESSION-651,,Server,Error,Packet Filter Packet Filter,Admin,0:00:08,Filtering,,Connection Timeout,0:00:21,Database Connection Establishment
2024-07-31 02:51:13,DEBUG,Server-2,Error,Medium,Connection failed Connection failed,10.148.27.211,115.158.174.163,user-42,ERR-YP6,SESSION-122,,Database,Access,Connection Authentication,User,0:00:06,Login,,Connection Timeout,0:03:03,Database Connection Establishment
2024-07-06 18:59:17,DEBUG,Server-2,Access,High,User login Blocked IP,229.194.77.87,167.216.240.151,user-99,ERR-9DG,SESSION-187,,Database,Block,Connection Connection,User,0:00:08,Connection Establishment,,IP Spoofing,0:04:55,Login
2024-02-08 18:15:48,DEBUG,Server-3,Access,Medium,Connection failed Blocked IP,44.39.15.219,15.26.246.151,user-20,ERR-AIV,SESSION-298,,Firewall,Block,Packet Filter Connection,Admin,0:00:04,Login,,IP Spoofing,0:00:58,Database Connection Establishment
2024-03-11 01:05:12,ERROR,Server-4,Error,High,Blocked IP Connection failed,138.128.35.65,63.217.192.224,user-16,ERR-LDC,SESSION-774,,Database,Error,Connection Packet Filter,User,0:00:07,Connection Establishment,,Database Error,0:02:26,Login
2024-10-25 16:36:15,WARNING,Server-2,Error,Medium,Blocked IP Blocked IP,145.65.56.107,201.112.213.173,user-61,ERR-PKP,SESSION-167,,Database,Error,Connection Authentication,Admin,0:00:09,Filtering,,Database Error,0:04:52,Login
2024-09-13 16:18:17,ERROR,Server-1,Error,Low,User login User login,92.60.22.103,15.32.36.88,user-4,ERR-UEV,SESSION-800,,Firewall,Block,Connection Authentication,Admin,0:00:08,Connection Establishment,,Database Error,0:02:46,Blocking Suspicious Traffic
2024-05-20 07:00:32,ERROR,Server-8,Error,High,Connection failed Blocked IP,216.154.12.239,97.43.225.143,user-8,ERR-6OC,SESSION-326,,Database,Block,Authentication Connection,Admin,0:00:02,Filtering,,Connection Timeout,0:01:07,Blocking Suspicious Traffic
2024-02-22 07:20:04,DEBUG,Server-3,Error,Medium,Connection failed Connection failed,161.97.44.178,132.4.55.107,user-1,ERR-8JH,SESSION-186,,Server,Block,Authentication Connection,User,0:00:06,Connection Establishment,,Database Error,0:04:45,Login
2024-03-08 07:59:40,ERROR,Server-1,Error,Medium,Connection failed User login,67.218.164.4,228.249.221.38,user-84,ERR-T4O,SESSION-530,,Firewall,Error,Authentication Packet Filter,Admin,0:00:09,Filtering,,Database Error,0:03:38,Blocking Suspicious Traffic
2024-12-13 04:46:27,INFO,Server-3,Access,Medium,Connection failed Blocked IP,2.169.37.124,211.254.111.83,user-64,ERR-GPO,SESSION-545,,Firewall,Access,Packet Filter Packet Filter,User,0:00:05,Login,,Database Error,0:04:31,Blocking Suspicious Traffic
2024-08-09 02:53:11,INFO,Server-6,Security,Low,User login Blocked IP,39.102.125.183,1.250.128.192,user-37,ERR-B01,SESSION-785,,Server,Block,Authentication Authentication,Admin,0:00:08,Filtering,,Connection Timeout,0:02:47,Blocking Suspicious Traffic
2024-04-09 00:19:16,INFO,Server-8,Security,High,Blocked IP Connection failed,238.232.99.104,83.38.222.100,user-32,ERR-I34,SESSION-178,,Firewall,Block,Packet Filter Connection,Admin,0:00:03,Login,,Database Error,0:01:34,Blocking Suspicious Traffic
2024-09-19 07:18:39,ERROR,Server-5,Access,Medium,User login User login,28.6.34.231,202.119.102.118,user-35,ERR-ZNH,SESSION-045,,Database,Error,Connection Packet Filter,Admin,0:00:10,Filtering,,Connection Timeout,0:01:05,Database Connection Establishment
2024-06-03 18:40:15,ERROR,Server-10,Error,High,User login Connection failed,145.79.159.161,66.249.175.133,user-89,ERR-4QN,SESSION-431,,Server,Block,Authentication Packet Filter,Admin,0:00:06,Login,,IP Spoofing,0:01:49,Login
2024-10-06 02:19:36,WARNING,Server-5,Error,Low,Connection failed Blocked IP,153.194.184.127,67.250.191.177,user-5,ERR-VMB,SESSION-018,,Firewall,Block,Authentication Connection,User,0:00:06,Login,,IP Spoofing,0:03:38,Blocking Suspicious Traffic
2024-03-30 06:16:31,WARNING,Server-10,Access,Low,Connection failed User login,54.183.236.248,211.39.230.201,user-19,ERR-KZA,SESSION-073,,Database,Error,Connection Packet Filter,User,0:00:02,Connection Establishment,,Database Error,0:01:29,Database Connection Establishment
2024-06-20 17:06:04,INFO,Server-7,Access,High,Blocked IP User login,239.72.190.33,161.140.14.116,user-37,ERR-TRC,SESSION-763,,Server,Block,Authentication Connection,Admin,0:00:03,Filtering,,IP Spoofing,0:02:07,Blocking Suspicious Traffic
2024-09-23 00:46:17,DEBUG,Server-10,Security,Low,Blocked IP Blocked IP,30.89.249.8,31.182.59.88,user-50,ERR-C00,SESSION-387,,Firewall,Access,Connection Authentication,Admin,0:00:06,Login,,Connection Timeout,0:01:15,Login
2024-03-02 02:32:34,WARNING,Server-1,Security,Medium,Blocked IP User login,164.239.24.42,38.67.138.61,user-31,ERR-9YM,SESSION-057,,Firewall,Error,Connection Packet Filter,User,0:00:05,Login,,Database Error,0:01:58,Login
2024-08-31 12:38:49,WARNING,Server-4,Error,Medium,Blocked IP User login,118.178.94.247,31.54.81.216,user-1,ERR-YFM,SESSION-372,,Firewall,Error,Authentication Packet Filter,User,0:00:04,Login,,Connection Timeout,0:04:13,Database Connection Establishment
2024-09-08 18:17:59,DEBUG,Server-2,Access,High,Connection failed User login,10.41.58.160,180.71.15.191,user-41,ERR-CAT,SESSION-941,,Database,Block,Authentication Authentication,User,0:00:04,Connection Establishment,,IP Spoofing,0:04:15,Blocking Suspicious Traffic
2024-10-28 00:49:40,ERROR,Server-8,Access,Medium,Connection failed User login,174.108.182.65,137.86.25.150,user-30,ERR-6X6,SESSION-208,,Firewall,Error,Packet Filter Packet Filter,Admin,0:00:06,Login,,IP Spoofing,0:04:47,Blocking Suspicious Traffic
2024-08-21 14:48:39,ERROR,Server-3,Error,Medium,User login Blocked IP,254.209.16.178,50.37.254.219,user-43,ERR-Q61,SESSION-999,,Database,Error,Connection Packet Filter,User,0:00:03,Connection Establishment,,Database Error,0:02:23,Database Connection Establishment
2024-06-27 03:27:54,DEBUG,Server-6,Access,High,Connection failed Connection failed,209.90.237.101,6.246.191.18,user-56,ERR-7S8,SESSION-765,,Database,Access,Packet Filter Authentication,User,0:00:07,Login,,Database Error,0:00:46,Blocking Suspicious Traffic
2024-11-03 20:59:20,WARNING,Server-5,Access,Low,User login Blocked IP,17.215.51.230,238.64.131.7,user-37,ERR-DD0,SESSION-738,,Server,Block,Authentication Packet Filter,User,0:00:05,Filtering,,Connection Timeout,0:03:04,Database Connection Establishment
2024-07-01 16:57:26,INFO,Server-8,Access,High,Blocked IP User login,146.147.190.32,238.84.145.85,user-73,ERR-P71,SESSION-077,,Server,Block,Authentication Connection,User,0:00:07,Filtering,,IP Spoofing,0:03:46,Blocking Suspicious Traffic
2024-06-13 20:08:41,WARNING,Server-2,Security,High,Connection failed User login,54.29.225.179,195.158.54.80,user-48,ERR-NJ9,SESSION-481,,Database,Block,Authentication Connection,User,0:00:07,Login,,Database Error,0:04:41,Blocking Suspicious Traffic
2024-12-20 02:56:17,ERROR,Server-6,Security,Medium,User login Connection failed,177.197.135.218,227.50.91.154,user-21,ERR-568,SESSION-472,,Server,Error,Authentication Authentication,User,0:00:09,Connection Establishment,,Connection Timeout,0:03:04,Blocking Suspicious Traffic
2024-01-30 20:34:04,INFO,Server-10,Security,Medium,Connection failed Blocked IP,235.161.70.64,242.30.68.123,user-30,ERR-VA8,SESSION-835,,Database,Block,Packet Filter Packet Filter,Admin,0:00:03,Filtering,,IP Spoofing,0:01:03,Blocking Suspicious Traffic
2024-04-24 20:51:45,ERROR,Server-5,Security,Medium,Connection failed User login,151.111.244.138,172.182.40.73,user-45,ERR-JD5,SESSION-742,,Firewall,Block,Connection Authentication,Admin,0:00:01,Filtering,,IP Spoofing,0:01:40,Login
2024-01-20 19:58:14,ERROR,Server-8,Error,High,Blocked IP User login,23.155.173.233,200.67.81.199,user-48,ERR-WZ2,SESSION-311,,Database,Block,Authentication Connection,User,0:00:05,Login,,Connection Timeout,0:02:03,Database Connection Establishment
2024-11-17 19:20:36,INFO,Server-4,Access,High,Blocked IP User login,246.103.253.86,6.19.19.119,user-87,ERR-SZZ,SESSION-394,,Firewall,Access,Authentication Authentication,User,0:00:09,Connection Establishment,,IP Spoofing,0:03:50,Blocking Suspicious Traffic
2024-11-09 23:30:49,ERROR,Server-2,Security,High,Blocked IP Blocked IP,238.98.40.2,204.25.13.93,user-30,ERR-9NK,SESSION-628,,Firewall,Error,Packet Filter Packet Filter,User,0:00:03,Connection Establishment,,IP Spoofing,0:02:31,Blocking Suspicious Traffic
2024-12-30 06:16:30,DEBUG,Server-7,Error,High,Connection failed Connection failed,94.255.215.12,161.111.181.54,user-5,ERR-E9J,SESSION-234,,Server,Block,Packet Filter Connection,User,0:00:09,Filtering,,Connection Timeout,0:02:12,Database Connection Establishment
2024-11-14 02:04:44,DEBUG,Server-8,Access,High,Blocked IP Connection failed,28.103.97.220,4.46.64.197,user-95,ERR-BWX,SESSION-996,,Server,Block,Authentication Connection,User,0:00:07,Filtering,,Database Error,0:01:48,Blocking Suspicious Traffic
2024-07-19 05:32:26,INFO,Server-2,Error,Medium,Blocked IP Connection failed,127.154.203.157,240.141.211.55,user-82,ERR-AD3,SESSION-947,,Database,Error,Connection Authentication,Admin,0:00:09,Connection Establishment,,Database Error,0:04:57,Login
2024-02-08 18:40:22,WARNING,Server-2,Access,Medium,Connection failed Connection failed,20.228.61.239,108.193.252.181,user-40,ERR-3W3,SESSION-764,,Server,Access,Authentication Packet Filter,Admin,0:00:05,Connection Establishment,,Connection Timeout,0:00:33,Blocking Suspicious Traffic
2024-06-22 14:13:55,ERROR,Server-10,Access,Low,Blocked IP User login,141.135.3.219,96.93.49.244,user-95,ERR-US7,SESSION-341,,Database,Error,Packet Filter Packet Filter,Admin,0:00:06,Login,,Database Error,0:01:06,Blocking Suspicious Traffic
2024-08-24 23:42:35,ERROR,Server-7,Access,Medium,Connection failed Blocked IP,39.203.111.55,208.16.225.38,user-41,ERR-D4A,SESSION-949,,Server,Block,Packet Filter Packet Filter,Admin,0:00:08,Filtering,,Connection Timeout,0:00:19,Login
2024-11-15 00:36:05,WARNING,Server-4,Error,High,Blocked IP Blocked IP,24.35.226.113,121.227.79.234,user-63,ERR-5SW,SESSION-266,,Firewall,Access,Connection Packet Filter,Admin,0:00:07,Filtering,,IP Spoofing,0:04:38,Database Connection Establishment
2024-07-03 02:45:46,ERROR,Server-6,Error,Medium,User login User login,47.223.163.153,27.241.143.146,user-18,ERR-F7X,SESSION-973,,Server,Access,Packet Filter Connection,Admin,0:00:04,Connection Establishment,,Connection Timeout,0:00:11,Blocking Suspicious Traffic
2024-10-02 07:42:16,ERROR,Server-8,Access,Low,User login Connection failed,171.98.137.50,41.246.239.38,user-38,ERR-YW6,SESSION-264,,Server,Block,Authentication Packet Filter,Admin,0:00:07,Connection Establishment,,Database Error,0:04:43,Blocking Suspicious Traffic
2024-12-05 10:53:16,DEBUG,Server-5,Error,High,User login Connection failed,81.242.244.34,196.94.145.218,user-36,ERR-X12,SESSION-939,,Server,Access,Authentication Packet Filter,Admin,0:00:02,Login,,Connection Timeout,0:03:43,Database Connection Establishment
2024-01-11 07:57:41,WARNING,Server-1,Error,High,Connection failed User login,66.151.62.196,150.194.131.221,user-54,ERR-V9I,SESSION-797,,Database,Error,Packet Filter Connection,User,0:00:04,Filtering,,IP Spoofing,0:01:58,Blocking Suspicious Traffic
2024-07-09 00:23:37,WARNING,Server-9,Security,High,User login User login,82.46.224.165,95.105.9.146,user-51,ERR-QKU,SESSION-917,,Database,Access,Connection Connection,Admin,0:00:07,Login,,Database Error,0:04:41,Login
2024-03-25 03:17:21,INFO,Server-3,Security,Medium,User login Blocked IP,27.197.254.185,0.195.201.157,user-7,ERR-UI8,SESSION-567,,Firewall,Error,Connection Packet Filter,User,0:00:04,Login,,Connection Timeout,0:03:14,Login
2024-05-05 09:58:12,DEBUG,Server-7,Security,Medium,User login Connection failed,147.87.10.220,190.222.49.98,user-95,ERR-SDS,SESSION-810,,Server,Access,Packet Filter Packet Filter,User,0:00:04,Login,,Database Error,0:03:11,Login
2024-02-27 18:58:14,DEBUG,Server-10,Access,High,User login User login,103.223.92.160,159.125.195.124,user-76,ERR-7UU,SESSION-093,,Firewall,Access,Authentication Authentication,User,0:00:05,Login,,IP Spoofing,0:04:11,Login
2024-09-21 16:07:34,ERROR,Server-2,Security,Low,Blocked IP Blocked IP,46.154.250.186,126.128.11.187,user-3,ERR-EE8,SESSION-888,,Firewall,Access,Connection Authentication,User,0:00:08,Filtering,,Connection Timeout,0:04:31,Database Connection Establishment
2024-04-07 21:56:45,ERROR,Server-8,Error,Medium,Connection failed Connection failed,136.166.88.243,119.77.110.242,user-81,ERR-SY5,SESSION-357,,Firewall,Access,Authentication Authentication,User,0:00:06,Login,,IP Spoofing,0:02:02,Database Connection Establishment
2024-09-25 02:17:26,WARNING,Server-2,Error,Medium,Connection failed User login,214.143.174.33,94.206.208.232,user-7,ERR-D7N,SESSION-921,,Server,Error,Packet Filter Packet Filter,Admin,0:00:09,Filtering,,Connection Timeout,0:04:17,Login
2024-08-17 16:26:33,DEBUG,Server-10,Error,Low,Blocked IP Connection failed,190.86.254.177,181.114.23.26,user-84,ERR-CBR,SESSION-378,,Server,Error,Authentication Connection,User,0:00:08,Connection Establishment,,Database Error,0:00:41,Database Connection Establishment
2024-05-08 17:18:02,INFO,Server-10,Error,Medium,Connection failed Connection failed,14.34.167.144,67.155.177.47,user-42,ERR-XNS,SESSION-011,,Database,Access,Packet Filter Authentication,Admin,0:00:01,Connection Establishment,,IP Spoofing,0:03:44,Database Connection Establishment
2024-03-17 07:31:57,INFO,Server-6,Security,Low,Blocked IP User login,213.205.50.198,197.38.49.117,user-61,ERR-AKI,SESSION-806,,Database,Error,Packet Filter Authentication,User,0:00:10,Filtering,,Connection Timeout,0:01:51,Database Connection Establishment
2024-04-16 12:51:46,DEBUG,Server-7,Access,High,User login User login,138.162.157.61,5.144.147.20,user-32,ERR-OUI,SESSION-558,,Database,Block,Connection Connection,User,0:00:09,Login,,Database Error,0:00:40,Login
2024-07-09 22:27:51,INFO,Server-6,Security,High,Connection failed Blocked IP,146.142.250.212,169.133.91.122,user-97,ERR-UVT,SESSION-246,,Database,Error,Connection Packet Filter,Admin,0:00:10,Login,,Database Error,0:01:34,Database Connection Establishment
2024-09-20 01:15:19,ERROR,Server-8,Access,High,User login Connection failed,189.11.8.92,244.234.193.195,user-80,ERR-RFO,SESSION-815,,Server,Block,Packet Filter Authentication,User,0:00:07,Filtering,,Connection Timeout,0:01:28,Login
2024-11-02 04:28:41,DEBUG,Server-9,Security,Medium,Blocked IP Connection failed,51.12.209.62,255.159.189.170,user-75,ERR-Y21,SESSION-127,,Firewall,Error,Connection Authentication,User,0:00:03,Filtering,,Database Error,0:04:37,Login
2024-02-24 14:09:32,ERROR,Server-6,Security,Low,Connection failed Blocked IP,230.217.183.221,113.216.43.105,user-61,ERR-AV4,SESSION-087,,Database,Error,Authentication Connection,Admin,0:00:09,Connection Establishment,,Database Error,0:01:56,Database Connection Establishment
2024-12-24 01:11:23,DEBUG,Server-6,Access,High,Connection failed User login,74.71.229.244,158.174.190.133,user-85,ERR-HVS,SESSION-715,,Database,Error,Packet Filter Connection,Admin,0:00:07,Filtering,,Connection Timeout,0:03:55,Database Connection Establishment
2024-10-12 19:40:18,INFO,Server-2,Error,Low,User login Connection failed,179.99.207.104,207.78.49.85,user-29,ERR-4NY,SESSION-285,,Firewall,Access,Authentication Connection,Admin,0:00:06,Filtering,,Database Error,0:02:20,Login
2024-09-03 07:26:19,ERROR,Server-9,Error,Medium,User login Blocked IP,94.182.116.196,169.118.139.193,user-60,ERR-85K,SESSION-919,,Server,Access,Connection Packet Filter,User,0:00:05,Login,,IP Spoofing,0:00:33,Blocking Suspicious Traffic
2024-05-16 11:35:14,ERROR,Server-5,Security,High,User login User login,220.183.237.126,216.152.241.67,user-36,ERR-0RQ,SESSION-754,,Server,Error,Authentication Connection,User,0:00:07,Connection Establishment,,Connection Timeout,0:02:09,Database Connection Establishment
